IDENT,LOCATION,PART,TGGEDPROBLEM
101733,CYL #4,ROCKER COVER GASKET,LEAKING
101733,CYL #4,ROCKER COVER GASKET,LEAKING
101733,CYL #4,ROCKER COVER GASKET,LEAKING
101733,CYL #4,ROCKER COVER GASKET,LEAKING
101733,CYL #4,ROCKER COVER GASKET,LEAKING
101733,CYL #4,ROCKER COVER GASKET,LEAKING
101733,CYL #4,ROCKER COVER GASKET,LEAKING
101733,CYL #4,ROCKER COVER GASKET,LEAKING
101733,CYL #4,ROCKER COVER GASKET,LEAKING
101733,CYL #4,ROCKER COVER GASKET,LEAKING
101733,CYL #4,ROCKER COVER GASKET,LEAKING
101733,CYL #4,ROCKER COVER GASKET,LEAKING
101734,CYL #4,ROCKER COVER GASKET,LEAKING
101734,CYL #4,ROCKER COVER GASKET,LEAKING
101734,CYL #4,ROCKER COVER GASKET,LEAKING
101734,CYL #4,ROCKER COVER GASKET,LEAKING
101734,CYL #4,ROCKER COVER GASKET,LEAKING
101734,CYL #4,ROCKER COVER GASKET,LEAKING
101734,CYL #4,ROCKER COVER GASKET,LEAKING
101734,CYL #4,ROCKER COVER GASKET,LEAKING
101734,CYL #4,ROCKER COVER GASKET,LEAKING
101734,CYL #4,ROCKER COVER GASKET,LEAKING
101734,CYL #4,ROCKER COVER GASKET,LEAKING
101734,CYL #4,ROCKER COVER GASKET,LEAKING
101734,CYL #4,ROCKER COVER GASKET,LEAKING
101734,CYL #4,ROCKER COVER GASKET,LEAKING
101735,"CYL #2, 4",INTAKE GASKETS APPEAR,LEAKING
101736,#4,INTAKE,LEAKING
101736,#4,INTAKE,LEAKING
101736,#4,INTAKE,LEAKING
101736,#4,INTAKE,LEAKING
101736,#4,INTAKE,LEAKING
101736,#4,INTAKE,LEAKING
101736,#4,INTAKE,LEAKING
101736,#4,INTAKE,LEAKING
101736,#4,INTAKE,LEAKING
101736,#4,INTAKE,LEAKING
101736,#4,INTAKE,LEAKING
101736,#4,INTAKE,LEAKING
101736,#4,INTAKE,LEAKING
101736,#4,INTAKE,LEAKING
101736,#4,INTAKE,LEAKING
101736,#4,INTAKE,LEAKING
101736,#4,INTAKE,LEAKING
101737,#3 & 2,ROCKER COVERS,LEAKING
101738,,,
101739,,,
101740,CYL #4 & 2,ROCKER COVER GASKETS,LEAKING
101740,CYL #4 & 2,ROCKER COVER GASKETS,LEAKING
101741,#1 CYL,ROCKER OIL RETURN LINE,CHAFING
101741,#1 CYL,ROCKER OIL RETURN LINE,CHAFING
101742,#1 CYL,ROCKER OIL RETURN LINE,CHAFING
101742,#1 CYL,ROCKER OIL RETURN LINE,CHAFING
101743,#2 & 4,ROCKER COVER GASKETS,LEAKING
101743,#2 & 4,ROCKER COVER GASKETS,LEAKING
101743,#2 & 4,ROCKER COVER GASKETS,LEAKING
101743,#2 & 4,ROCKER COVER GASKETS,LEAKING
101743,#2 & 4,ROCKER COVER GASKETS,LEAKING
101743,#2 & 4,ROCKER COVER GASKETS,LEAKING
101743,#2 & 4,ROCKER COVER GASKETS,LEAKING
101744,,BAFFLE BUTTON PLUG,WORN
101745,#3,ROCKER COVER GASKET,TORN
101745,#3,ROCKER COVER GASKET,TORN
101745,#3,ROCKER COVER GASKET,TORN
101745,#3,ROCKER COVER GASKET,TORN
101746,CYL #2,INTAKE GASKET,LEAKING
101746,CYL #2,INTAKE GASKET,LEAKING
101746,CYL #2,INTAKE GASKET,LEAKING
101746,CYL #2,INTAKE GASKET,LEAKING
101746,CYL #2,INTAKE GASKET,LEAKING
101746,CYL #2,INTAKE GASKET,LEAKING
101746,CYL #2,INTAKE GASKET,LEAKING
101746,CYL #2,INTAKE GASKET,LEAKING
101746,CYL #2,INTAKE GASKET,LEAKING
101746,CYL #2,INTAKE GASKET,LEAKING
101746,CYL #2,INTAKE GASKET,LEAKING
101746,CYL #2,INTAKE GASKET,LEAKING
101746,CYL #2,INTAKE GASKET,LEAKING
101746,CYL #2,INTAKE GASKET,LEAKING
101746,CYL #2,INTAKE GASKET,LEAKING
101746,CYL #2,INTAKE GASKET,LEAKING
101746,CYL #2,INTAKE GASKET,LEAKING
101746,CYL #2,INTAKE GASKET,LEAKING
101746,CYL #2,INTAKE GASKET,LEAKING
101746,CYL #2,INTAKE GASKET,LEAKING
101746,CYL #2,INTAKE GASKET,LEAKING
101746,CYL #2,INTAKE GASKET,LEAKING
101746,CYL #2,INTAKE GASKET,LEAKING
101746,CYL #2,INTAKE GASKET,LEAKING
101746,CYL #2,INTAKE GASKET,LEAKING
101746,CYL #2,INTAKE GASKET,LEAKING
101746,CYL #2,INTAKE GASKET,LEAKING
101746,CYL #2,INTAKE GASKET,LEAKING
101746,CYL #2,INTAKE GASKET,LEAKING
101746,CYL #2,INTAKE GASKET,LEAKING
101747,ENGINE,BAFFLE SEAL,HOLES
101748,CYL #3,ROCKER COVER GASKET,LEAKING
101748,CYL #3,ROCKER COVER GASKET,LEAKING
101748,CYL #3,ROCKER COVER GASKET,LEAKING
101748,CYL #3,ROCKER COVER GASKET,LEAKING
101748,CYL #3,ROCKER COVER GASKET,LEAKING
101748,CYL #3,ROCKER COVER GASKET,LEAKING
101748,CYL #3,ROCKER COVER GASKET,LEAKING
101748,CYL #3,ROCKER COVER GASKET,LEAKING
101748,CYL #3,ROCKER COVER GASKET,LEAKING
101748,CYL #3,ROCKER COVER GASKET,LEAKING
101748,CYL #3,ROCKER COVER GASKET,LEAKING
101748,CYL #3,ROCKER COVER GASKET,LEAKING
101749,#4,ROCKER COVER GASKET,LEAKING
101749,#4,ROCKER COVER GASKET,LEAKING
101749,#4,ROCKER COVER GASKET,LEAKING
101749,#4,ROCKER COVER GASKET,LEAKING
101749,#4,ROCKER COVER GASKET,LEAKING
101749,#4,ROCKER COVER GASKET,LEAKING
101749,#4,ROCKER COVER GASKET,LEAKING
101749,#4,ROCKER COVER GASKET,LEAKING
101749,#4,ROCKER COVER GASKET,LEAKING
101749,#4,ROCKER COVER GASKET,LEAKING
101749,#4,ROCKER COVER GASKET,LEAKING
101749,#4,ROCKER COVER GASKET,LEAKING
101749,#4,ROCKER COVER GASKET,LEAKING
101749,#4,ROCKER COVER GASKET,LEAKING
101749,#4,ROCKER COVER GASKET,LEAKING
101749,#4,ROCKER COVER GASKET,LEAKING
101749,#4,ROCKER COVER GASKET,LEAKING
101749,#4,ROCKER COVER GASKET,LEAKING
101749,#4,ROCKER COVER GASKET,LEAKING
101749,#4,ROCKER COVER GASKET,LEAKING
101749,#4,ROCKER COVER GASKET,LEAKING
101749,#4,ROCKER COVER GASKET,LEAKING
101749,#4,ROCKER COVER GASKET,LEAKING
101749,#4,ROCKER COVER GASKET,LEAKING
101749,#4,ROCKER COVER GASKET,LEAKING
101749,#4,ROCKER COVER GASKET,LEAKING
101749,#4,ROCKER COVER GASKET,LEAKING
101749,#4,ROCKER COVER GASKET,LEAKING
101749,#4,ROCKER COVER GASKET,LEAKING
101749,#4,ROCKER COVER GASKET,LEAKING
101749,#4,ROCKER COVER GASKET,LEAKING
101749,#4,ROCKER COVER GASKET,LEAKING
101750,,"OIL COOLER, BAFFLE SEAL",MISSING
101751,#2,ROCKER COVER,LEAKING
101751,#2,ROCKER COVER,LEAKING
101751,#2,ROCKER COVER,LEAKING
101751,#2,ROCKER COVER,LEAKING
101751,#2,ROCKER COVER,LEAKING
101751,#2,ROCKER COVER,LEAKING
101751,#2,ROCKER COVER,LEAKING
101751,#2,ROCKER COVER,LEAKING
101751,#2,ROCKER COVER,LEAKING
101751,#2,ROCKER COVER,LEAKING
101751,#2,ROCKER COVER,LEAKING
101751,#2,ROCKER COVER,LEAKING
101751,#2,ROCKER COVER,LEAKING
101751,#2,ROCKER COVER,LEAKING
101752,L/H,,NOT START
101753,CYL #1,ROCKER COVER GASKET,LEAKING
101753,CYL #1,ROCKER COVER GASKET,LEAKING
101753,CYL #1,ROCKER COVER GASKET,LEAKING
101753,CYL #1,ROCKER COVER GASKET,LEAKING
101753,CYL #1,ROCKER COVER GASKET,LEAKING
101753,CYL #1,ROCKER COVER GASKET,LEAKING
101753,CYL #1,ROCKER COVER GASKET,LEAKING
101753,CYL #1,ROCKER COVER GASKET,LEAKING
101753,CYL #1,ROCKER COVER GASKET,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101754,#2,INTAKE,LEAKING
101755,#1 & 2,ROCKER COVERS,LEAKING
101755,#1 & 2,ROCKER COVERS,LEAKING
101755,#1 & 2,ROCKER COVERS,LEAKING
101755,#1 & 2,ROCKER COVERS,LEAKING
101755,#1 & 2,ROCKER COVERS,LEAKING
101756,ENG DIED AFTER,,
101757,,MOMENTARY,OVERSPEED
101758,#2 CYL,ROCKER COVER SCREW,MISSING
101759,#1,ROCKER COVER GASKET,LEAKING
101759,#1,ROCKER COVER GASKET,LEAKING
101759,#1,ROCKER COVER GASKET,LEAKING
101759,#1,ROCKER COVER GASKET,LEAKING
101759,#1,ROCKER COVER GASKET,LEAKING
101759,#1,ROCKER COVER GASKET,LEAKING
101759,#1,ROCKER COVER GASKET,LEAKING
101759,#1,ROCKER COVER GASKET,LEAKING
101759,#1,ROCKER COVER GASKET,LEAKING
101759,#1,ROCKER COVER GASKET,LEAKING
101760,CYL #2,INTAKE GASKET,LEAKING
101760,CYL #2,INTAKE GASKET,LEAKING
101760,CYL #2,INTAKE GASKET,LEAKING
101760,CYL #2,INTAKE GASKET,LEAKING
101760,CYL #2,INTAKE GASKET,LEAKING
101760,CYL #2,INTAKE GASKET,LEAKING
101760,CYL #2,INTAKE GASKET,LEAKING
101761,CYL #2,ROCKER COVER GASKET,LEAKING
101761,CYL #2,ROCKER COVER GASKET,LEAKING
101761,CYL #2,ROCKER COVER GASKET,LEAKING
101761,CYL #2,ROCKER COVER GASKET,LEAKING
101761,CYL #2,ROCKER COVER GASKET,LEAKING
101761,CYL #2,ROCKER COVER GASKET,LEAKING
101761,CYL #2,ROCKER COVER GASKET,LEAKING
101761,CYL #2,ROCKER COVER GASKET,LEAKING
101761,CYL #2,ROCKER COVER GASKET,LEAKING
101762,#3,INTAKE GASKET,LEAKING
101762,#3,INTAKE GASKET,LEAKING
101762,#3,INTAKE GASKET,LEAKING
101762,#3,INTAKE GASKET,LEAKING
101762,#3,INTAKE GASKET,LEAKING
101762,#3,INTAKE GASKET,LEAKING
101762,#3,INTAKE GASKET,LEAKING
101762,#3,INTAKE GASKET,LEAKING
101762,#3,INTAKE GASKET,LEAKING
101762,#3,INTAKE GASKET,LEAKING
101762,#3,INTAKE GASKET,LEAKING
101762,#3,INTAKE GASKET,LEAKING
101762,#3,INTAKE GASKET,LEAKING
101762,#3,INTAKE GASKET,LEAKING
101762,#3,INTAKE GASKET,LEAKING
101762,#3,INTAKE GASKET,LEAKING
101762,#3,INTAKE GASKET,LEAKING
101762,#3,INTAKE GASKET,LEAKING
101762,#3,INTAKE GASKET,LEAKING
101762,#3,INTAKE GASKET,LEAKING
101762,#3,INTAKE GASKET,LEAKING
101762,#3,INTAKE GASKET,LEAKING
101762,#3,INTAKE GASKET,LEAKING
101762,#3,INTAKE GASKET,LEAKING
101762,#3,INTAKE GASKET,LEAKING
101762,#3,INTAKE GASKET,LEAKING
101762,#3,INTAKE GASKET,LEAKING
101762,#3,INTAKE GASKET,LEAKING
101762,#3,INTAKE GASKET,LEAKING
101762,#3,INTAKE GASKET,LEAKING
101762,#3,INTAKE GASKET,LEAKING
101762,#3,INTAKE GASKET,LEAKING
101762,#3,INTAKE GASKET,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101763,#3,INTAKE,LEAKING
101764,R/H,BAFFLE,BROKEN
101765,L/H,BAFFLE BUTTON PLUG,BROKEN
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101766,#2,INTAKE,LEAKING
101767,"CYL #1, 3, 4",ROCKER COVERS,LEAKING
101768,CASE HALVES,,LEAKING
101769,#1,INTAKE,LEAKING
101769,#1,INTAKE,LEAKING
101769,#1,INTAKE,LEAKING
101769,#1,INTAKE,LEAKING
101769,#1,INTAKE,LEAKING
101769,#1,INTAKE,LEAKING
101769,#1,INTAKE,LEAKING
101769,#1,INTAKE,LEAKING
101770,L/H I/B,BAFFLE SPRING,
101771,CYL #2,ROCKER COVER GASKET,LEAKING
101771,CYL #2,ROCKER COVER GASKET,LEAKING
101771,CYL #2,ROCKER COVER GASKET,LEAKING
101771,CYL #2,ROCKER COVER GASKET,LEAKING
101771,CYL #2,ROCKER COVER GASKET,LEAKING
101771,CYL #2,ROCKER COVER GASKET,LEAKING
101771,CYL #2,ROCKER COVER GASKET,LEAKING
101771,CYL #2,ROCKER COVER GASKET,LEAKING
101771,CYL #2,ROCKER COVER GASKET,LEAKING
101772,"CYLINDER #2,",INTAKE GASKET,LEAKING
101773,CYL #4,INTAKE GASKET,LEAKING
101773,CYL #4,INTAKE GASKET,LEAKING
101773,CYL #4,INTAKE GASKET,LEAKING
101773,CYL #4,INTAKE GASKET,LEAKING
101773,CYL #4,INTAKE GASKET,LEAKING
101773,CYL #4,INTAKE GASKET,LEAKING
101773,CYL #4,INTAKE GASKET,LEAKING
101773,CYL #4,INTAKE GASKET,LEAKING
101773,CYL #4,INTAKE GASKET,LEAKING
101773,CYL #4,INTAKE GASKET,LEAKING
101773,CYL #4,INTAKE GASKET,LEAKING
101774,"#2 & 4, L/H",INTAKES,LEAKING
101775,"R/H ENG, CYL #4",AFT BAFFLE BRACKET,CRACKED
101776,"R/H ENG, CYL #3",INTAKE GASKET,LEAKING
101776,"R/H ENG, CYL #3",INTAKE GASKET,LEAKING
101776,"R/H ENG, CYL #3",INTAKE GASKET,LEAKING
101777,"L/H, CYL #2",ROCKER COVER,LEAKING
101778,"L/H, , CYL",ROCKER COVER GASKETS,LEAKING
101779,"R/H ENG, CYL #3",ROCKER COVER GASKET,LEAKING
101779,"R/H ENG, CYL #3",ROCKER COVER GASKET,LEAKING
101779,"R/H ENG, CYL #3",ROCKER COVER GASKET,LEAKING
101780,#2,INDUCTION TUBE GASKET,LEAKING
101780,#2,INDUCTION TUBE GASKET,LEAKING
101780,#2,INDUCTION TUBE GASKET,LEAKING
101780,#2,INDUCTION TUBE GASKET,LEAKING
101780,#2,INDUCTION TUBE GASKET,LEAKING
101780,#2,INDUCTION TUBE GASKET,LEAKING
101780,#2,INDUCTION TUBE GASKET,LEAKING
101780,#2,INDUCTION TUBE GASKET,LEAKING
101780,#2,INDUCTION TUBE GASKET,LEAKING
101780,#2,INDUCTION TUBE GASKET,LEAKING
101780,#2,INDUCTION TUBE GASKET,LEAKING
101780,#2,INDUCTION TUBE GASKET,LEAKING
101780,#2,INDUCTION TUBE GASKET,LEAKING
101780,#2,INDUCTION TUBE GASKET,LEAKING
101780,#2,INDUCTION TUBE GASKET,LEAKING
101780,#2,INDUCTION TUBE GASKET,LEAKING
101780,#2,INDUCTION TUBE GASKET,LEAKING
101780,#2,INDUCTION TUBE GASKET,LEAKING
101780,#2,INDUCTION TUBE GASKET,LEAKING
101781,,,
101781,,,
101782,CYL #4,INTAKE,LEAKING
101782,CYL #4,INTAKE,LEAKING
101782,CYL #4,INTAKE,LEAKING
101782,CYL #4,INTAKE,LEAKING
101782,CYL #4,INTAKE,LEAKING
101782,CYL #4,INTAKE,LEAKING
101782,CYL #4,INTAKE,LEAKING
101782,CYL #4,INTAKE,LEAKING
101783,ENGINE,BAFFLE,CRACKED
101784,R/H,BAFFLE,CRACKED
101785,CYL #2,ROCKER COVER GASKET,LEAKING
101785,CYL #2,ROCKER COVER GASKET,LEAKING
101785,CYL #2,ROCKER COVER GASKET,LEAKING
101785,CYL #2,ROCKER COVER GASKET,LEAKING
101785,CYL #2,ROCKER COVER GASKET,LEAKING
101785,CYL #2,ROCKER COVER GASKET,LEAKING
101785,CYL #2,ROCKER COVER GASKET,LEAKING
101785,CYL #2,ROCKER COVER GASKET,LEAKING
101785,CYL #2,ROCKER COVER GASKET,LEAKING
101785,CYL #2,ROCKER COVER GASKET,LEAKING
101785,CYL #2,ROCKER COVER GASKET,LEAKING
101785,CYL #2,ROCKER COVER GASKET,LEAKING
101785,CYL #2,ROCKER COVER GASKET,LEAKING
101786,,BAFFLE,CRACKED
101787,BOTH ENG,BAFFLE BUTTONS,WORN
101788,,ROCKER COVER SCREWS,"LOOSE, MISSING"
101789,CYL #4,INTAKE,LEAKING
101789,CYL #4,INTAKE,LEAKING
101789,CYL #4,INTAKE,LEAKING
101789,CYL #4,INTAKE,LEAKING
101789,CYL #4,INTAKE,LEAKING
101789,CYL #4,INTAKE,LEAKING
101789,CYL #4,INTAKE,LEAKING
101789,CYL #4,INTAKE,LEAKING
101790,"ENGINE, ENGINE",,ROUGH
101790,"ENGINE, ENGINE",,ROUGH
101790,"ENGINE, ENGINE",,ROUGH
101791,"ENGINE, ENGINE",,ROUGH
101791,"ENGINE, ENGINE",,ROUGH
101791,"ENGINE, ENGINE",,ROUGH
101792,"ENGINE, ENGINE",,ROUGH
101792,"ENGINE, ENGINE",,ROUGH
101792,"ENGINE, ENGINE",,ROUGH
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101793,#3,INTAKE,LEAKING
101794,,BAFFLE PLUGS,WORN
101794,,BAFFLE PLUGS,WORN
101794,,BAFFLE PLUGS,WORN
101794,,BAFFLE PLUGS,WORN
101794,,BAFFLE PLUGS,WORN
101794,,BAFFLE PLUGS,WORN
101795,R/H,AFT BAFFLE,CRACKED
101795,R/H,AFT BAFFLE,CRACKED
101796,CYL #1,ROCKER COVER GASKET,LEAKING
101796,CYL #1,ROCKER COVER GASKET,LEAKING
101796,CYL #1,ROCKER COVER GASKET,LEAKING
101797,#4,ROCKER COVER GASKET,LEAKING
101797,#4,ROCKER COVER GASKET,LEAKING
101797,#4,ROCKER COVER GASKET,LEAKING
101797,#4,ROCKER COVER GASKET,LEAKING
101797,#4,ROCKER COVER GASKET,LEAKING
101797,#4,ROCKER COVER GASKET,LEAKING
101797,#4,ROCKER COVER GASKET,LEAKING
101797,#4,ROCKER COVER GASKET,LEAKING
101797,#4,ROCKER COVER GASKET,LEAKING
101797,#4,ROCKER COVER GASKET,LEAKING
101797,#4,ROCKER COVER GASKET,LEAKING
101797,#4,ROCKER COVER GASKET,LEAKING
101797,#4,ROCKER COVER GASKET,LEAKING
101797,#4,ROCKER COVER GASKET,LEAKING
101797,#4,ROCKER COVER GASKET,LEAKING
101797,#4,ROCKER COVER GASKET,LEAKING
101797,#4,ROCKER COVER GASKET,LEAKING
101797,#4,ROCKER COVER GASKET,LEAKING
101797,#4,ROCKER COVER GASKET,LEAKING
101797,#4,ROCKER COVER GASKET,LEAKING
101797,#4,ROCKER COVER GASKET,LEAKING
101797,#4,ROCKER COVER GASKET,LEAKING
101797,#4,ROCKER COVER GASKET,LEAKING
101797,#4,ROCKER COVER GASKET,LEAKING
101797,#4,ROCKER COVER GASKET,LEAKING
101797,#4,ROCKER COVER GASKET,LEAKING
101797,#4,ROCKER COVER GASKET,LEAKING
101797,#4,ROCKER COVER GASKET,LEAKING
101797,#4,ROCKER COVER GASKET,LEAKING
101797,#4,ROCKER COVER GASKET,LEAKING
101797,#4,ROCKER COVER GASKET,LEAKING
101797,#4,ROCKER COVER GASKET,LEAKING
101798,#4,ROCKER COVER GASKET,LEAKING
101798,#4,ROCKER COVER GASKET,LEAKING
101798,#4,ROCKER COVER GASKET,LEAKING
101798,#4,ROCKER COVER GASKET,LEAKING
101798,#4,ROCKER COVER GASKET,LEAKING
101798,#4,ROCKER COVER GASKET,LEAKING
101798,#4,ROCKER COVER GASKET,LEAKING
101798,#4,ROCKER COVER GASKET,LEAKING
101798,#4,ROCKER COVER GASKET,LEAKING
101798,#4,ROCKER COVER GASKET,LEAKING
101798,#4,ROCKER COVER GASKET,LEAKING
101798,#4,ROCKER COVER GASKET,LEAKING
101798,#4,ROCKER COVER GASKET,LEAKING
101798,#4,ROCKER COVER GASKET,LEAKING
101798,#4,ROCKER COVER GASKET,LEAKING
101798,#4,ROCKER COVER GASKET,LEAKING
101798,#4,ROCKER COVER GASKET,LEAKING
101798,#4,ROCKER COVER GASKET,LEAKING
101798,#4,ROCKER COVER GASKET,LEAKING
101798,#4,ROCKER COVER GASKET,LEAKING
101798,#4,ROCKER COVER GASKET,LEAKING
101798,#4,ROCKER COVER GASKET,LEAKING
